Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,103,Lower East Side and Chinatown (CD3),2011,2011-01-01,2.5
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,104,Clinton and Chelsea (CD4),2011,2011-01-01,2.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,105,Midtown (CD5),2011,2011-01-01,3.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,106,Stuyvesant Town and Turtle Bay (CD6),2011,2011-01-01,2.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,107,Upper West Side (CD7),2011,2011-01-01,2.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,108,Upper East Side (CD8),2011,2011-01-01,2.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,2011-01-01,2.5
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,110,Central Harlem (CD10),2011,2011-01-01,2.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,111,East Harlem (CD11),2011,2011-01-01,2.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,112,Washington Heights and Inwood (CD12),2011,2011-01-01,2.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,201,Mott Haven and Melrose (CD1),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,202,Hunts Point and Longwood (CD2),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,203,Morrisania and Crotona (CD3),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,204,Highbridge and Concourse (CD4),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,205,Fordham and University Heights (CD5),2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,206,Belmont and East Tremont (CD6),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,207,Kingsbridge Heights and Bedford (CD7),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,208,Riverdale and Fieldston (CD8),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,209,Parkchester and Soundview (CD9),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,210,Throgs Neck and Co-op City (CD10),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,211,Morris Park and Bronxdale (CD11),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,212,Williamsbridge and Baychester (CD12),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,301,Greenpoint and Williamsburg (CD1),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,302,Fort Greene and Brooklyn Heights (CD2),2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,303,Bedford Stuyvesant (CD3),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,304,Bushwick (CD4),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,305,East New York and Starrett City (CD5),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,306,Park Slope and Carroll Gardens (CD6),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,307,Sunset Park (CD7),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,308,Crown Heights and Prospect Heights (CD8),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,310,Bay Ridge and Dyker Heights (CD10),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,311,Bensonhurst (CD11),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,312,Borough Park (CD12),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,313,Coney Island (CD13),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,315,Sheepshead Bay (CD15),2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,316,Brownsville (CD16),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,317,East Flatbush (CD17),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,318,Flatlands and Canarsie (CD18),2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,401,Long Island City and Astoria (CD1),2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,402,Woodside and Sunnyside (CD2),2011,2011-01-01,2.4
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,403,Jackson Heights (CD3),2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,404,Elmhurst and Corona (CD4),2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,405,Ridgewood and Maspeth (CD5),2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,406,Rego Park and Forest Hills (CD6),2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,407,Flushing and Whitestone (CD7),2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,408,Hillcrest and Fresh Meadows (CD8),2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,409,Kew Gardens and Woodhaven (CD9),2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,410,South Ozone Park and Howard Beach (CD10),2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,411,Bayside and Little Neck (CD11),2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,412,Jamaica and Hollis (CD12),2011,2011-01-01,1.8
Nitrogen Dioxide (NO2),UHF42,201,Greenpoint,Winter 2014-15,2014-12-01,26.82
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,413,Queens Village (CD13),2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,414,Rockaway and Broad Channel (CD14),2011,2011-01-01,1.5
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,501,St. George and Stapleton (CD1),2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,502,South Beach and Willowbrook (CD2),2011,2011-01-01,1.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,CD,503,Tottenville and Great Kills (CD3),2011,2011-01-01,1.7
Air Toxics Concentrations- Average Benzene Concentrations,CD,101,Financial District (CD1),2011,2011-01-01,2.33507123
Air Toxics Concentrations- Average Benzene Concentrations,CD,102,Greenwich Village and Soho (CD2),2011,2011-01-01,2.6246481
Air Toxics Concentrations- Average Benzene Concentrations,CD,103,Lower East Side and Chinatown (CD3),2011,2011-01-01,2.19283393
Air Toxics Concentrations- Average Benzene Concentrations,CD,104,Clinton and Chelsea (CD4),2011,2011-01-01,2.88324337
Air Toxics Concentrations- Average Benzene Concentrations,CD,105,Midtown (CD5),2011,2011-01-01,3.41080356
Air Toxics Concentrations- Average Benzene Concentrations,CD,106,Stuyvesant Town and Turtle Bay (CD6),2011,2011-01-01,2.46744515
Air Toxics Concentrations- Average Benzene Concentrations,CD,107,Upper West Side (CD7),2011,2011-01-01,2.43143344
Air Toxics Concentrations- Average Benzene Concentrations,CD,108,Upper East Side (CD8),2011,2011-01-01,2.45632621
Air Toxics Concentrations- Average Benzene Concentrations,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,2011-01-01,2.0123004
Air Toxics Concentrations- Average Benzene Concentrations,CD,110,Central Harlem (CD10),2011,2011-01-01,2.13665336
Air Toxics Concentrations- Average Benzene Concentrations,CD,111,East Harlem (CD11),2011,2011-01-01,2.12775267
Air Toxics Concentrations- Average Benzene Concentrations,CD,112,Washington Heights and Inwood (CD12),2011,2011-01-01,2.59446261
Air Toxics Concentrations- Average Benzene Concentrations,CD,201,Mott Haven and Melrose (CD1),2011,2011-01-01,1.42003833
Air Toxics Concentrations- Average Benzene Concentrations,CD,202,Hunts Point and Longwood (CD2),2011,2011-01-01,1.27218854
Air Toxics Concentrations- Average Benzene Concentrations,CD,203,Morrisania and Crotona (CD3),2011,2011-01-01,1.42568662
Air Toxics Concentrations- Average Benzene Concentrations,CD,204,Highbridge and Concourse (CD4),2011,2011-01-01,1.68043323
Air Toxics Concentrations- Average Benzene Concentrations,CD,205,Fordham and University Heights (CD5),2011,2011-01-01,1.78266097
Air Toxics Concentrations- Average Benzene Concentrations,CD,206,Belmont and East Tremont (CD6),2011,2011-01-01,1.56187305
Air Toxics Concentrations- Average Benzene Concentrations,CD,207,Kingsbridge Heights and Bedford (CD7),2011,2011-01-01,1.63190585
Air Toxics Concentrations- Average Benzene Concentrations,CD,208,Riverdale and Fieldston (CD8),2011,2011-01-01,1.57018204
Air Toxics Concentrations- Average Benzene Concentrations,CD,209,Parkchester and Soundview (CD9),2011,2011-01-01,1.36140508
Air Toxics Concentrations- Average Benzene Concentrations,CD,210,Throgs Neck and Co-op City (CD10),2011,2011-01-01,1.31675336
Air Toxics Concentrations- Average Benzene Concentrations,CD,211,Morris Park and Bronxdale (CD11),2011,2011-01-01,1.46998954
Air Toxics Concentrations- Average Benzene Concentrations,CD,212,Williamsbridge and Baychester (CD12),2011,2011-01-01,1.36518902
Air Toxics Concentrations- Average Benzene Concentrations,CD,301,Greenpoint and Williamsburg (CD1),2011,2011-01-01,1.60308181
Air Toxics Concentrations- Average Benzene Concentrations,CD,302,Fort Greene and Brooklyn Heights (CD2),2011,2011-01-01,1.81032812
Air Toxics Concentrations- Average Benzene Concentrations,CD,303,Bedford Stuyvesant (CD3),2011,2011-01-01,1.36375064
Air Toxics Concentrations- Average Benzene Concentrations,CD,304,Bushwick (CD4),2011,2011-01-01,1.38381706
Air Toxics Concentrations- Average Benzene Concentrations,CD,305,East New York and Starrett City (CD5),2011,2011-01-01,1.34945756
Air Toxics Concentrations- Average Benzene Concentrations,CD,306,Park Slope and Carroll Gardens (CD6),2011,2011-01-01,1.49626256
Air Toxics Concentrations- Average Benzene Concentrations,CD,307,Sunset Park (CD7),2011,2011-01-01,1.52149348
Air Toxics Concentrations- Average Benzene Concentrations,CD,308,Crown Heights and Prospect Heights (CD8),2011,2011-01-01,1.37949458
Air Toxics Concentrations- Average Benzene Concentrations,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,2011-01-01,1.433691
Air Toxics Concentrations- Average Benzene Concentrations,CD,310,Bay Ridge and Dyker Heights (CD10),2011,2011-01-01,1.4650566
Air Toxics Concentrations- Average Benzene Concentrations,CD,311,Bensonhurst (CD11),2011,2011-01-01,1.69767033
Air Toxics Concentrations- Average Benzene Concentrations,CD,312,Borough Park (CD12),2011,2011-01-01,1.36193673
Air Toxics Concentrations- Average Benzene Concentrations,CD,313,Coney Island (CD13),2011,2011-01-01,1.76602104
Air Toxics Concentrations- Average Benzene Concentrations,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01,1.40045245
Air Toxics Concentrations- Average Benzene Concentrations,CD,315,Sheepshead Bay (CD15),2011,2011-01-01,1.61365885
Air Toxics Concentrations- Average Benzene Concentrations,CD,316,Brownsville (CD16),2011,2011-01-01,1.25542288
Air Toxics Concentrations- Average Benzene Concentrations,CD,317,East Flatbush (CD17),2011,2011-01-01,1.48348043
Air Toxics Concentrations- Average Benzene Concentrations,CD,318,Flatlands and Canarsie (CD18),2011,2011-01-01,1.03094918
Air Toxics Concentrations- Average Benzene Concentrations,CD,401,Long Island City and Astoria (CD1),2011,2011-01-01,1.64826377
Air Toxics Concentrations- Average Benzene Concentrations,CD,402,Woodside and Sunnyside (CD2),2011,2011-01-01,1.83430855
Air Toxics Concentrations- Average Benzene Concentrations,CD,403,Jackson Heights (CD3),2011,2011-01-01,1.61340017
Air Toxics Concentrations- Average Benzene Concentrations,CD,404,Elmhurst and Corona (CD4),2011,2011-01-01,1.64180258
Air Toxics Concentrations- Average Benzene Concentrations,CD,405,Ridgewood and Maspeth (CD5),2011,2011-01-01,1.43960883
Air Toxics Concentrations- Average Benzene Concentrations,CD,406,Rego Park and Forest Hills (CD6),2011,2011-01-01,1.725443
Air Toxics Concentrations- Average Benzene Concentrations,CD,407,Flushing and Whitestone (CD7),2011,2011-01-01,1.32357565
Air Toxics Concentrations- Average Benzene Concentrations,CD,408,Hillcrest and Fresh Meadows (CD8),2011,2011-01-01,1.37920573
Air Toxics Concentrations- Average Benzene Concentrations,CD,409,Kew Gardens and Woodhaven (CD9),2011,2011-01-01,1.44623271
Air Toxics Concentrations- Average Benzene Concentrations,CD,410,South Ozone Park and Howard Beach (CD10),2011,2011-01-01,1.31106931
Air Toxics Concentrations- Average Benzene Concentrations,CD,411,Bayside and Little Neck (CD11),2011,2011-01-01,1.23929087
Air Toxics Concentrations- Average Benzene Concentrations,CD,412,Jamaica and Hollis (CD12),2011,2011-01-01,1.22204322
Air Toxics Concentrations- Average Benzene Concentrations,CD,413,Queens Village (CD13),2011,2011-01-01,1.10604865
Air Toxics Concentrations- Average Benzene Concentrations,CD,414,Rockaway and Broad Channel (CD14),2011,2011-01-01,0.79515833
Air Toxics Concentrations- Average Benzene Concentrations,CD,501,St. George and Stapleton (CD1),2011,2011-01-01,1.21684564
Air Toxics Concentrations- Average Benzene Concentrations,CD,502,South Beach and Willowbrook (CD2),2011,2011-01-01,1.04141483
Air Toxics Concentrations- Average Benzene Concentrations,CD,503,Tottenville and Great Kills (CD3),2011,2011-01-01,1.05010273
Air Toxics Concentrations- Average Benzene Concentrations,Borough,1,Bronx,2011,2011-01-01,1.1
Air Toxics Concentrations- Average Benzene Concentrations,Borough,2,Brooklyn,2011,2011-01-01,1.7
Air Toxics Concentrations- Average Benzene Concentrations,Borough,3,Manhattan,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Benzene Concentrations,Borough,4,Queens,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,Borough,5,Staten Island,2011,2011-01-01,1.2
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,101,Kingsbridge - Riverdale,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,102,Northeast Bronx,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,103,Fordham - Bronx Pk,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,104,Pelham - Throgs Neck,2011,2011-01-01,1.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,105,Crotona -Tremont,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,106,High Bridge - Morrisania,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,107,Hunts Point - Mott Haven,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,201,Greenpoint,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,202,Downtown - Heights - Slope,2011,2011-01-01,1.7
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,2011-01-01,1.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,204,East New York,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,205,Sunset Park,2011,2011-01-01,1.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,206,Borough Park,2011,2011-01-01,1.5
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,207,East Flatbush - Flatbush,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,208,Canarsie - Flatlands,2011,2011-01-01,1.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,209,Bensonhurst - Bay Ridge,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,210,Coney Island - Sheepshead Bay,2011,2011-01-01,1.7
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,211,Williamsburg - Bushwick,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,301,Washington Heights,2011,2011-01-01,2.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,302,Central Harlem - Morningside Heights,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,303,East Harlem,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,304,Upper West Side,2011,2011-01-01,2.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,305,Upper East Side,2011,2011-01-01,2.5
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,306,Chelsea - Clinton,2011,2011-01-01,3.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,307,Gramercy Park - Murray Hill,2011,2011-01-01,2.8
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,308,Greenwich Village - SoHo,2011,2011-01-01,2.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,309,Union Square - Lower East Side,2011,2011-01-01,2.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,310,Lower Manhattan,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,401,Long Island City - Astoria,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,402,West Queens,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,403,Flushing - Clearview,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,404,Bayside - Little Neck,2011,2011-01-01,1.2
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,405,Ridgewood - Forest Hills,2011,2011-01-01,1.5
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,406,Fresh Meadows,2011,2011-01-01,1.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,407,Southwest Queens,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,408,Jamaica,2011,2011-01-01,1.3
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,409,Southeast Queens,2011,2011-01-01,1.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,410,Rockaways,2011,2011-01-01,0.8
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,501,Port Richmond,2011,2011-01-01,1.2
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,502,Stapleton - St. George,2011,2011-01-01,1.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,503,Willowbrook,2011,2011-01-01,1.1
Air Toxics Concentrations- Average Benzene Concentrations,UHF42,504,South Beach - Tottenville,2011,2011-01-01,1.0
Air Toxics Concentrations- Average Benzene Concentrations,Citywide,1,New York City,2011,2011-01-01,1.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,Borough,1,Bronx,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,Borough,2,Brooklyn,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,Borough,3,Manhattan,2011,2011-01-01,2.4
Air Toxics Concentrations- Average Formaldehyde Concentrations,Borough,4,Queens,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,Borough,5,Staten Island,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,101,Kingsbridge - Riverdale,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,102,Northeast Bronx,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,103,Fordham - Bronx Pk,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,104,Pelham - Throgs Neck,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,105,Crotona -Tremont,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,106,High Bridge - Morrisania,2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,107,Hunts Point - Mott Haven,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,201,Greenpoint,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,202,Downtown - Heights - Slope,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,204,East New York,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,205,Sunset Park,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,206,Borough Park,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,207,East Flatbush - Flatbush,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,208,Canarsie - Flatlands,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,209,Bensonhurst - Bay Ridge,2011,2011-01-01,2.0
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,210,Coney Island - Sheepshead Bay,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,211,Williamsburg - Bushwick,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,301,Washington Heights,2011,2011-01-01,2.8
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,107,Hunts Point - Mott Haven,2016,2016-01-01,1.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,302,Central Harlem - Morningside Heights,2011,2011-01-01,2.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,303,East Harlem,2011,2011-01-01,2.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,304,Upper West Side,2011,2011-01-01,2.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,305,Upper East Side,2011,2011-01-01,2.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,306,Chelsea - Clinton,2011,2011-01-01,2.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,307,Gramercy Park - Murray Hill,2011,2011-01-01,2.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,308,Greenwich Village - SoHo,2011,2011-01-01,2.6
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,309,Union Square - Lower East Side,2011,2011-01-01,2.5
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,310,Lower Manhattan,2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,401,Long Island City - Astoria,2011,2011-01-01,2.3
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,402,West Queens,2011,2011-01-01,2.2
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,403,Flushing - Clearview,2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,404,Bayside - Little Neck,2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,405,Ridgewood - Forest Hills,2011,2011-01-01,2.1
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,406,Fresh Meadows,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,407,Southwest Queens,2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,408,Jamaica,2011,2011-01-01,1.9
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,409,Southeast Queens,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,410,Rockaways,2011,2011-01-01,1.4
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,501,Port Richmond,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,502,Stapleton - St. George,2011,2011-01-01,1.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,503,Willowbrook,2011,2011-01-01,1.8
Air Toxics Concentrations- Average Formaldehyde Concentrations,UHF42,504,South Beach - Tottenville,2011,2011-01-01,1.7
Air Toxics Concentrations- Average Formaldehyde Concentrations,Citywide,1,New York City,2011,2011-01-01,2.1
Traffic Density- Annual Vehicle Miles Traveled for Trucks,Borough,1,Bronx,2016,2016-01-01,2.0
Traffic Density- Annual Vehicle Miles Traveled for Trucks,Borough,2,Brooklyn,2016,2016-01-01,1.0
Traffic Density- Annual Vehicle Miles Traveled for Trucks,Borough,3,Manhattan,2016,2016-01-01,2.5
Traffic Density- Annual Vehicle Miles Traveled for Trucks,Borough,4,Queens,2016,2016-01-01,1.1
Traffic Density- Annual Vehicle Miles Traveled for Trucks,Borough,5,Staten Island,2016,2016-01-01,0.5
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,101,Kingsbridge - Riverdale,2016,2016-01-01,2.3
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,102,Northeast Bronx,2016,2016-01-01,1.5
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,103,Fordham - Bronx Pk,2016,2016-01-01,0.8
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,104,Pelham - Throgs Neck,2016,2016-01-01,1.9
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,105,Crotona -Tremont,2016,2016-01-01,4.0
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,106,High Bridge - Morrisania,2016,2016-01-01,3.8
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,201,Greenpoint,2016,2016-01-01,3.8
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,202,Downtown - Heights - Slope,2016,2016-01-01,3.3
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,203,Bedford Stuyvesant - Crown Heights,2016,2016-01-01,1.0
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,204,East New York,2016,2016-01-01,0.8
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,205,Sunset Park,2016,2016-01-01,1.7
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,206,Borough Park,2016,2016-01-01,0.6
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,207,East Flatbush - Flatbush,2016,2016-01-01,0.5
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,208,Canarsie - Flatlands,2016,2016-01-01,0.3
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,209,Bensonhurst - Bay Ridge,2016,2016-01-01,1.0
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,210,Coney Island - Sheepshead Bay,2016,2016-01-01,0.3
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,211,Williamsburg - Bushwick,2016,2016-01-01,0.5
Traffic Density- Annual Vehicle Miles Traveled for Trucks,UHF42,301,Washington Heights,2016,2016-01-01,2.6
